,rnum,rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt,CurrentDate,multi,Nation
1320,1,1,0,0,20184889,어벤져스: 엔드게임,2019-04-24,8137718240,93.5,2973459330,57.6,87138056220,899930,332858,58.7,10086451,2443,10624,2019-05-04,N,F
1321,1,2,0,0,20185784,나의 특별한 형제,2019-05-01,1257341950,67.0,434656840,52.8,3922798210,146793,49100,50.3,486200,745,2746,2019-05-04,N,K
1322,2,3,0,0,20198183,뽀로로 극장판 보물섬 대모험,2019-04-25,597767930,31.9,487397610,441.6,3801680060,75621,59643,373.3,499830,763,1660,2019-05-04,N,K
1323,2,4,0,1,20198598,명탐정 피카츄,2019-05-09,449498960,5.2,449498960,100.0,469948960,54172,54172,100.0,56354,628,1569,2019-05-04,N,F
1324,3,5,-1,0,20197147,어글리 돌,2019-05-01,49157450,0.6,23561600,92.1,207275840,6442,2518,64.2,29072,310,349,2019-05-04,N,F
1325,1,6,0,0,20060347,판의 미로 - 오필리아와 세 개의 열쇠,2006-11-30,21075600,28.7,6275100,42.4,2857224148,2433,719,41.9,480107,38,89,2019-05-04,Y,F
1326,2,7,0,0,20199189,미스 스티븐스,2019-05-02,18400630,25.1,4155540,29.2,56675270,2107,547,35.1,7080,62,99,2019-05-04,Y,F
1327,4,8,0,0,20181877,캡틴 마블,2019-03-06,17681450,0.2,4072030,29.9,51435128863,1975,431,27.9,5794498,41,62,2019-05-04,N,F
1328,3,9,0,0,20169323,안도 타다오,2019-04-25,14976650,20.4,5332650,55.3,134488920,1733,619,55.6,16312,53,80,2019-05-04,Y,F
1329,5,10,-2,0,20199736,프렌즈: 둥지탈출,2019-05-01,12597800,0.1,-1107400,-8.1,57576550,1691,-582,-25.6,8610,135,140,2019-05-04,N,F
1330,6,11,1,0,20190923,킹 오브 프리즘 -샤이니 세븐 스타즈- Ⅲ 레오×유우×알렉,2019-05-02,9990680,0.1,3702670,58.9,27728100,1106,409,58.7,3258,26,34,2019-05-04,N,F
1331,3,12,1,0,20180825,미성년,2019-04-11,7917680,0.4,1569510,24.7,2446244340,881,117,15.3,287409,20,30,2019-05-04,N,K
1332,4,13,-1,0,20183096,생일,2019-04-03,6604610,0.4,-5851100,-47.0,9835882440,857,-794,-48.1,1190465,46,61,2019-05-04,N,K
1333,7,14,-1,0,19990220,노팅 힐 ,1999-07-03,6244600,0.1,-364600,-5.5,477726882,695,-48,-6.5,57805,25,35,2019-05-04,N,F
1334,8,15,5,0,20183814,레티나,2019-04-24,2378650,0.0,1050650,79.1,30488800,421,180,74.7,5839,2,2,2019-05-04,N,F
1335,9,16,5,0,20198104,바이스,2019-04-11,3586200,0.0,1593700,80.0,1139521984,398,161,67.9,134382,17,18,2019-05-04,N,F
1336,4,17,2,0,20183821,무곡,2018-04-19,2056600,2.8,991600,93.1,32032950,364,139,61.8,6217,2,2,2019-05-04,Y,F
1337,5,18,0,0,19420001,카사블랑카,1999-04-03,734000,1.0,52000,7.6,37361500,362,21,6.2,15755,1,5,2019-05-04,Y,F
1338,6,19,-2,0,20183773,장난스런 키스,2019-03-27,4308000,5.9,-1121070,-20.6,3487730000,316,-135,-29.9,426492,8,9,2019-05-04,Y,F
1339,10,20,0,0,20184140,크리미널 체이스,2018-12-04,1252000,0.0,-192000,-13.3,75299300,280,-81,-22.4,13685,2,2,2019-05-04,N,F
1340,5,21,1,0,20198982,크게 될 놈,2019-04-18,1838580,0.1,-1181220,-39.1,737655320,249,-187,-42.9,94915,16,22,2019-05-04,N,K
1341,7,22,1,0,20020255,위대한 독재자,1988-11-19,439000,0.6,77000,21.3,19018000,217,36,19.9,2976,1,3,2019-05-04,Y,F
1342,8,23,3,0,20180802,러브리스,2019-04-18,1627300,2.2,648300,66.2,71870766,212,86,68.3,8867,16,18,2019-05-04,Y,F
1343,9,24,0,0,20174205,하트스톤,2019-04-25,1560800,2.1,441020,39.4,40051890,187,47,33.6,4673,19,19,2019-05-04,Y,F
1344,10,25,0,1,19770088,바람과 함께 사라지다,1972-12-23,352000,0.5,352000,100.0,59932000,176,176,100.0,22648,1,2,2019-05-04,Y,F
1345,6,26,6,0,20198912,노무현과 바보들,2019-04-18,979000,0.1,233400,31.3,160582140,129,25,24.0,20780,9,10,2019-05-04,N,K
1346,7,27,6,0,19908057,파업전야,2019-05-01,752500,0.0,249600,49.6,9486700,95,27,39.7,1159,16,18,2019-05-04,N,K
1347,8,28,2,0,20174284,굿바이 마이 러브NK: 붉은 청춘,2019-05-02,592100,0.0,-879680,-59.8,9246380,86,-51,-37.2,1256,15,16,2019-05-04,N,K
1348,9,29,0,1,20142406,탐정 홍길동: 사라진 마을,2016-05-04,750000,0.0,750000,100.0,11516920845,75,75,100.0,1430960,1,1,2019-05-04,N,K
1349,10,30,0,1,20137048,국제시장,2014-12-17,270000,0.0,270000,100.0,110938362730,54,54,100.0,14262976,1,1,2019-05-04,N,K
1350,1,31,0,1,20170272,산상수훈,2017-12-07,502000,58.5,502000,100.0,398714350,51,51,100.0,53392,1,1,2019-05-04,Y,K
1351,2,32,0,0,20188117,강변호텔,2019-03-27,166000,19.4,119000,253.2,52824536,21,15,250.0,6731,4,4,2019-05-04,Y,K
1352,3,33,1,0,20183345,한강에게,2019-04-04,60000,7.0,30000,100.0,18340960,8,3,60.0,2590,2,2,2019-05-04,Y,K
1353,4,34,-2,0,20189803,막다른 골목의 추억,2019-04-04,38500,4.5,3000,8.5,26937240,7,1,16.7,3296,3,3,2019-05-04,Y,K
1354,5,35,6,0,20197483,1919 유관순,2019-03-14,25000,2.9,21000,525.0,474341410,6,5,500.0,57230,2,2,2019-05-04,Y,K
1355,6,36,-2,0,20182325,타인은 지옥이다,2019-04-11,10000,1.2,0,0.0,454000,5,0,0.0,114,2,3,2019-05-04,Y,K
1356,7,37,0,1,20183382,예수보다 낯선,2019-04-04,24000,2.8,24000,100.0,5982080,4,4,100.0,801,1,1,2019-05-04,Y,K
1357,8,38,0,0,20174008,인어전설,2018-11-15,6000,0.7,2000,50.0,8842750,3,1,50.0,1163,1,1,2019-05-04,Y,K
1358,9,39,-1,0,20183364,내가 사는 세상,2019-03-07,14000,1.6,0,0.0,10341550,2,0,0.0,1521,1,2,2019-05-04,Y,K
1359,10,40,-1,0,20196653,유정 - 스며들다,2019-04-24,6000,0.7,0,0.0,88000,2,0,0.0,31,2,2,2019-05-04,Y,K
1360,1,1,0,0,20184889,어벤져스: 엔드게임,2019-04-24,7892456930,92.3,-245261310,-3.0,95030513150,866054,-33876,-3.8,10952505,2430,10486,2019-05-05,N,F
1361,1,2,0,0,20185784,나의 특별한 형제,2019-05-01,1505051040,69.5,247709090,19.7,5427849250,174663,27870,19.0,660863,785,2842,2019-05-05,N,K
1362,2,3,0,0,20198183,뽀로로 극장판 보물섬 대모험,2019-04-25,645095310,29.8,47327380,7.9,4446775370,80488,4867,6.4,580318,797,1845,2019-05-05,N,K
1363,2,4,0,0,20198598,명탐정 피카츄,2019-05-09,528095690,6.2,78596730,17.5,998044650,63364,9192,17.0,119718,641,1550,2019-05-05,N,F
1364,3,5,0,0,20197147,어글리 돌,2019-05-01,65921510,0.8,16764060,34.1,273197350,8469,2027,31.5,37541,331,381,2019-05-05,N,F
1365,1,6,0,0,20060347,판의 미로 - 오필리아와 세 개의 열쇠,2006-11-30,20176300,30.4,-899300,-4.3,2877400448,2316,-117,-4.8,482423,37,88,2019-05-05,Y,F
1366,2,7,0,0,20199189,미스 스티븐스,2019-05-02,15721080,23.7,-2679550,-14.6,72396350,1863,-244,-11.6,8943,60,92,2019-05-05,Y,F
1367,3,8,0,0,20169323,안도 타다오,2019-04-25,15592950,23.5,616300,4.1,150081870,1789,56,3.2,18101,53,79,2019-05-05,Y,F
1368,4,9,1,0,20199736,프렌즈: 둥지탈출,2019-05-01,11781400,0.1,-816400,-6.5,69357950,1568,-123,-7.3,10178,157,165,2019-05-05,N,F
1369,5,10,-1,0,20181877,캡틴 마블,2019-03-06,13520950,0.2,-4160500,-23.5,51448649813,1559,-416,-21.1,5796057,43,63,2019-05-05,N,F
1370,3,11,0,0,20180825,미성년,2019-04-11,7777400,0.4,-140280,-1.8,2454021740,886,5,0.6,288295,24,33,2019-05-05,N,K
1371,6,12,1,0,19990220,노팅 힐 ,1999-07-03,7784300,0.1,1539700,24.7,485511182,876,181,26.0,58681,29,37,2019-05-05,N,F
1372,4,13,0,0,20183096,생일,2019-04-03,5085130,0.2,-1519480,-23.0,9840967570,650,-207,-24.2,1191115,36,44,2019-05-05,N,K
1373,7,14,1,0,20183814,레티나,2019-04-24,2429500,0.0,50850,2.1,32918300,430,9,2.1,6269,2,2,2019-05-05,N,F
1374,8,15,-2,0,20190923,킹 오브 프리즘 -샤이니 세븐 스타즈- Ⅲ 레오×유우×알렉,2019-05-02,3559070,0.0,-6431610,-64.4,31287170,410,-696,-62.9,3668,24,32,2019-05-05,N,F
1375,9,16,15,0,20185961,루킹 글라스,2018-06-23,2163950,0.0,1836250,560.3,46014050,383,325,560.3,8897,2,2,2019-05-05,N,F
1376,10,17,6,0,20182053,안티 큐어,2019-04-24,2141350,0.0,1497250,232.5,26469350,379,265,232.5,5192,3,3,2019-05-05,N,F
1377,4,18,1,0,19420001,카사블랑카,1999-04-03,739000,1.1,5000,0.7,38100500,367,5,1.4,16122,1,5,2019-05-05,Y,F
1378,5,19,1,0,20183773,장난스런 키스,2019-03-27,2363600,3.6,-1944400,-45.1,3490093600,203,-113,-35.8,426695,6,10,2019-05-05,Y,F
1379,6,20,2,0,20180802,러브리스,2019-04-18,1541500,2.3,-85800,-5.3,73412266,199,-13,-6.1,9066,13,16,2019-05-05,Y,F
1380,7,21,2,0,20174205,하트스톤,2019-04-25,1503360,2.3,-57440,-3.7,41555250,189,2,1.1,4862,18,19,2019-05-05,Y,F
1381,8,22,4,0,20196743,더 캡틴,2019-04-25,1352880,2.0,380440,39.1,20615500,181,45,33.1,2737,10,11,2019-05-05,Y,F
1382,9,23,2,0,19870093,성의 ,1986-12-31,308000,0.5,-4000,-1.3,9813644,154,3,2.0,6229,1,3,2019-05-05,Y,F
1383,10,24,3,0,20197088,퍼스트 리폼드,2019-04-11,1279000,1.9,228000,21.7,86265800,151,27,21.8,10981,7,7,2019-05-05,Y,F
1384,5,25,0,0,20198982,크게 될 놈,2019-04-18,1063600,0.0,-774980,-42.2,738718920,133,-116,-46.6,95048,11,18,2019-05-05,N,K
1385,6,26,0,0,20198912,노무현과 바보들,2019-04-18,745000,0.0,-234000,-23.9,161327140,97,-32,-24.8,20877,7,7,2019-05-05,N,K
1386,7,27,0,0,19908057,파업전야,2019-05-01,658300,0.0,-94200,-12.5,10145000,85,-10,-10.5,1244,12,13,2019-05-05,N,K
1387,8,28,0,0,20174284,굿바이 마이 러브NK: 붉은 청춘,2019-05-02,587600,0.0,-4500,-0.8,9833980,75,-11,-12.8,1331,13,15,2019-05-05,N,K
1388,9,29,2,0,20182501,왓칭,2019-04-17,250000,0.0,-12000,-4.6,461338262,32,-2,-5.9,55083,5,5,2019-05-05,N,K
1389,1,30,3,0,20189803,막다른 골목의 추억,2019-04-04,166500,24.0,128000,332.5,27103740,30,23,328.6,3326,4,4,2019-05-05,Y,K
1390,10,31,3,0,20188083,뷰티플 마인드,2019-04-18,186600,0.0,97600,109.7,66008600,27,16,145.5,8642,6,6,2019-05-05,N,K
1391,2,32,-1,0,20170272,산상수훈,2017-12-07,197000,28.4,-305000,-60.8,398911350,20,-31,-60.8,53412,1,1,2019-05-05,Y,K
1392,3,33,-1,0,20188117,강변호텔,2019-03-27,106000,15.3,-60000,-36.1,52930536,14,-7,-33.3,6745,2,2,2019-05-05,Y,K
1393,4,34,0,1,20186652,오늘도 평화로운,2019-04-04,69000,9.9,69000,100.0,17855560,13,13,100.0,2160,2,2,2019-05-05,Y,K
1394,5,35,1,0,20182325,타인은 지옥이다,2019-04-11,12000,1.7,2000,20.0,466000,6,1,20.0,120,2,3,2019-05-05,Y,K
1395,6,36,0,0,20197483,1919 유관순,2019-03-14,34000,4.9,9000,36.0,474375410,6,0,0.0,57236,1,1,2019-05-05,Y,K
1396,7,37,0,1,20185350,칠곡 가시나들,2019-02-27,18500,2.7,18500,100.0,339315900,6,6,100.0,41729,1,1,2019-05-05,Y,K
1397,8,38,0,1,20176006,국경의 왕,2019-02-28,30000,4.3,30000,100.0,12498900,5,5,100.0,1832,1,1,2019-05-05,Y,K
1398,9,39,0,0,20183364,내가 사는 세상,2019-03-07,28000,4.0,14000,100.0,10369550,4,2,100.0,1525,2,3,2019-05-05,Y,K
1399,10,40,-2,0,20174008,인어전설,2018-11-15,4000,0.6,-2000,-33.3,8846750,2,-1,-33.3,1165,1,2,2019-05-05,Y,K
1400,1,1,0,0,20184889,어벤져스: 엔드게임,2019-04-24,5723094700,89.3,-2169362230,-27.5,100753607850,639362,-226692,-26.2,11591867,2384,9958,2019-05-06,N,F
1401,1,2,0,0,20185784,나의 특별한 형제,2019-05-01,1503691450,70.0,-1359590,-0.1,6931540700,177834,3171,1.8,838697,811,3060,2019-05-06,N,K
1402,2,3,0,0,20198183,뽀로로 극장판 보물섬 대모험,2019-04-25,623569740,29.0,-21525570,-3.3,5070345110,79305,-1183,-1.5,659623,711,1555,2019-05-06,N,K
1403,2,4,0,0,20198598,명탐정 피카츄,2019-05-09,552191760,8.6,24096070,4.6,1550236410,68166,4802,7.6,187884,604,1452,2019-05-06,N,F
1404,3,5,0,0,20197147,어글리 돌,2019-05-01,73756670,1.2,7835160,11.9,346954020,9585,1116,13.2,47126,310,343,2019-05-06,N,F
1405,1,6,1,0,20199189,미스 스티븐스,2019-05-02,19477660,29.5,3756580,23.9,91874010,2270,407,21.8,11213,55,98,2019-05-06,Y,F
1406,2,7,-1,0,20060347,판의 미로 - 오필리아와 세 개의 열쇠,2006-11-30,17948100,27.2,-2228200,-11.0,2895348548,2050,-266,-11.5,484473,36,90,2019-05-06,Y,F
1407,4,8,0,0,20199736,프렌즈: 둥지탈출,2019-05-01,15693000,0.2,3911600,33.2,85050950,2029,461,29.4,12207,158,165,2019-05-06,N,F
1408,3,9,0,0,20169323,안도 타다오,2019-04-25,14478530,21.9,-1114420,-7.1,164560400,1694,-95,-5.3,19795,45,66,2019-05-06,Y,F
1409,5,10,0,0,20181877,캡틴 마블,2019-03-06,10987620,0.2,-2533330,-18.7,51459637433,1265,-294,-18.9,5797322,46,64,2019-05-06,N,F
1410,3,11,0,0,20180825,미성년,2019-04-11,8320860,0.4,543460,7.0,2462342600,950,64,7.2,289245,27,38,2019-05-06,N,K
1411,6,12,0,0,19990220,노팅 힐 ,1999-07-03,8218200,0.1,433900,5.6,493729382,927,51,5.8,59608,35,44,2019-05-06,N,F
1412,4,13,0,0,20183096,생일,2019-04-03,6189600,0.3,1104470,21.7,9847157170,788,138,21.2,1191903,44,57,2019-05-06,N,K
1413,7,14,13,0,20184464,데드 트리거,2018-12-14,2966250,0.0,2514250,556.3,84984200,525,445,556.3,15218,3,3,2019-05-06,N,F
1414,4,15,0,0,19420001,카사블랑카,1999-04-03,1038000,1.6,299000,40.5,39138500,509,142,38.7,16631,1,5,2019-05-06,Y,F
1415,8,16,-1,0,20183814,레티나,2019-04-24,2373000,0.0,-56500,-2.3,35291300,420,-10,-2.3,6689,2,2,2019-05-06,N,F
1416,9,17,2,0,20198104,바이스,2019-04-11,3610000,0.1,611000,20.4,1146130984,404,66,19.5,135124,14,14,2019-05-06,N,F
1417,10,18,0,1,19900139,황금광 시대,1990-02-17,707000,0.0,707000,100.0,5273000,351,351,100.0,1804,1,6,2019-05-06,N,F
1418,5,19,0,0,20198982,크게 될 놈,2019-04-18,2216800,0.1,1153200,108.4,740935720,343,210,157.9,95391,14,18,2019-05-06,N,K
1419,5,20,11,0,20183821,무곡,2018-04-19,1322100,2.0,870100,192.5,33807050,234,154,192.5,6531,3,3,2019-05-06,Y,F
1420,6,21,0,0,20198912,노무현과 바보들,2019-04-18,1500000,0.1,755000,101.3,162827140,231,134,138.1,21108,7,8,2019-05-06,N,K
1421,6,22,0,1,19820112,십계,1973-06-16,438000,0.7,438000,100.0,38741072,219,219,100.0,19761,1,2,2019-05-06,Y,F
1422,7,23,1,0,20196743,더 캡틴,2019-04-25,1543800,2.3,190920,14.1,22159300,215,34,18.8,2952,7,9,2019-05-06,Y,F
1423,8,24,-2,0,20180802,러브리스,2019-04-18,1488500,2.3,-53000,-3.4,74900766,186,-13,-6.5,9252,13,14,2019-05-06,Y,F
1424,9,25,2,0,19770088,바람과 함께 사라지다,1972-12-23,304000,0.5,13000,4.5,60527000,149,5,3.5,22941,1,2,2019-05-06,Y,F
1425,10,26,2,0,20198908,베카신!,2019-04-25,1122400,1.7,51100,4.8,15662400,143,3,2.1,2089,8,9,2019-05-06,Y,F
1426,7,27,1,0,20174284,굿바이 마이 러브NK: 붉은 청춘,2019-05-02,876700,0.0,289100,49.2,10710680,112,37,49.3,1443,12,15,2019-05-06,N,K
1427,8,28,-1,0,19908057,파업전야,2019-05-01,646000,0.0,-12300,-1.9,10791000,78,-7,-8.2,1322,14,16,2019-05-06,N,K
1428,1,29,12,0,20183345,한강에게,2019-04-04,257000,36.0,250000,3571.4,18604960,35,34,3400.0,2626,2,2,2019-05-06,Y,K
1429,9,30,0,0,20182501,왓칭,2019-04-17,240000,0.0,-10000,-4.0,461578262,30,-2,-6.3,55113,5,5,2019-05-06,N,K
1430,2,31,1,0,20188117,강변호텔,2019-03-27,174000,24.4,68000,64.2,53104536,24,10,71.4,6769,4,4,2019-05-06,Y,K
1431,3,32,-2,0,20189803,막다른 골목의 추억,2019-04-04,156000,21.8,-10500,-6.3,27259740,23,-7,-23.3,3349,3,3,2019-05-06,Y,K
1432,10,33,1,0,20191221,법피아,2019-05-02,107000,0.0,7000,7.0,258000,18,2,12.5,42,2,2,2019-05-06,N,K
1433,4,34,1,0,20197483,1919 유관순,2019-03-14,20000,2.8,-14000,-41.2,474395410,5,-1,-16.7,57241,1,1,2019-05-06,Y,K
1434,5,35,1,0,20182325,타인은 지옥이다,2019-04-11,10000,1.4,-2000,-16.7,476000,5,-1,-16.7,125,2,3,2019-05-06,Y,K
1435,6,36,0,0,20186652,오늘도 평화로운,2019-04-04,35000,4.9,-34000,-49.3,17890560,5,-8,-61.5,2165,1,1,2019-05-06,Y,K
1436,7,37,3,0,20174008,인어전설,2018-11-15,6000,0.8,2000,50.0,8852750,3,1,50.0,1168,1,2,2019-05-06,Y,K
1437,8,38,0,1,20183382,예수보다 낯선,2019-04-04,24000,3.4,24000,100.0,6006080,3,3,100.0,804,1,1,2019-05-06,Y,K
1438,9,39,0,0,20183364,내가 사는 세상,2019-03-07,14000,2.0,-14000,-50.0,10383550,2,-2,-50.0,1527,1,2,2019-05-06,Y,K
1439,10,40,1,0,20196653,유정 - 스며들다,2019-04-24,6000,0.8,0,0.0,100000,2,0,0.0,35,2,2,2019-05-06,Y,K
1440,1,1,0,0,20184889,어벤져스: 엔드게임,2019-04-24,1450113710,96.4,-4272980990,-74.7,102203721560,164350,-475012,-74.3,11756217,2320,9295,2019-05-07,N,F
1441,1,2,0,0,20185784,나의 특별한 형제,2019-05-01,581629660,74.2,-922061790,-61.3,7513170360,79340,-98494,-55.4,918037,936,3697,2019-05-07,N,K
1442,2,3,0,1,20188941,악인전,2019-05-15,88149000,11.2,88149000,100.0,90397000,9943,9943,100.0,10224,42,48,2019-05-07,N,K
1443,3,4,-1,0,20198183,뽀로로 극장판 보물섬 대모험,2019-04-25,42602160,5.4,-580967580,-93.2,5112947270,6021,-73284,-92.4,665644,438,686,2019-05-07,N,K
1444,4,5,0,1,20187981,배심원들,2019-05-15,18115000,2.3,18115000,100.0,48862000,2015,2015,100.0,5488,8,8,2019-05-07,N,K
1445,5,6,0,1,20199448,어린 의뢰인,2019-05-22,14400000,1.8,14400000,100.0,63733000,1600,1600,100.0,7100,7,7,2019-05-07,N,K
1446,1,7,2,0,20169323,안도 타다오,2019-04-25,10118600,32.4,-4359930,-30.1,174679000,1392,-302,-17.8,21187,75,95,2019-05-07,Y,F
1447,2,8,1,0,20197147,어글리 돌,2019-05-01,9081470,0.6,-64675200,-87.7,356035490,1362,-8223,-85.8,48488,189,207,2019-05-07,N,F
1448,6,9,-2,0,20183096,생일,2019-04-03,8673540,1.1,2483940,40.1,9855830710,1326,538,68.3,1193229,114,157,2019-05-07,N,K
1449,7,10,0,1,20184082,걸캅스,2019-05-09,14789300,1.9,14789300,100.0,54445300,1094,1094,100.0,5618,17,17,2019-05-07,N,K
1450,3,11,0,1,20185384,호텔 뭄바이,2019-05-08,8008000,0.5,8008000,100.0,23818000,1001,1001,100.0,3636,5,5,2019-05-07,N,F
1451,2,12,-1,0,20199189,미스 스티븐스,2019-05-02,7188700,23.0,-12288960,-63.1,99062710,940,-1330,-58.6,12153,60,115,2019-05-07,Y,F
1452,3,13,-1,0,20060347,판의 미로 - 오필리아와 세 개의 열쇠,2006-11-30,6482000,20.7,-11466100,-63.9,2901830548,852,-1198,-58.4,485325,36,84,2019-05-07,Y,F
1453,4,14,3,0,20184464,데드 트리거,2018-12-14,3973250,0.3,1007000,33.9,88957450,755,230,43.8,15973,2,2,2019-05-07,N,F
1454,5,15,0,0,20181877,캡틴 마블,2019-03-06,5642920,0.4,-5344700,-48.6,51465280353,690,-575,-45.5,5798012,55,89,2019-05-07,N,F
1455,6,16,7,0,20184140,크리미널 체이스,2018-12-04,3476050,0.2,2024000,139.4,81227450,667,410,159.5,14786,2,2,2019-05-07,N,F
1456,7,17,-1,0,19990220,노팅 힐 ,1999-07-03,4285800,0.3,-3932400,-47.8,498015182,563,-364,-39.3,60171,48,78,2019-05-07,N,F
1457,8,18,-3,0,20198982,크게 될 놈,2019-04-18,3639800,0.5,1423000,64.2,744575520,555,212,61.8,95946,32,42,2019-05-07,N,K
1458,8,19,4,0,20185961,루킹 글라스,2018-06-23,2798050,0.2,1097400,64.5,50512750,547,246,81.7,9745,2,2,2019-05-07,N,F
1459,9,20,-5,0,20199736,프렌즈: 둥지탈출,2019-05-01,3608780,0.2,-12084220,-77.0,88659730,542,-1487,-73.3,12749,86,86,2019-05-07,N,F
1460,9,21,-6,0,20180825,미성년,2019-04-11,3767590,0.5,-4553270,-54.7,2466110190,464,-486,-51.2,289709,37,52,2019-05-07,N,K
1461,10,22,-1,0,20198104,바이스,2019-04-11,3087500,0.2,-522500,-14.5,1149218484,320,-84,-20.8,135444,13,14,2019-05-07,N,F
1462,10,23,0,1,20183782,기생충,2019-05-30,2763000,0.4,2763000,100.0,2763000,307,307,100.0,307,1,1,2019-05-07,N,K
1463,1,24,0,1,20072141,열녀문, ,610000,63.8,610000,100.0,9740000,305,305,100.0,4619,1,5,2019-05-07,Y,K
1464,4,25,2,0,19820112,십계,1973-06-16,328000,1.0,-110000,-25.1,39069072,164,-55,-25.1,19925,1,2,2019-05-07,Y,F
1465,5,26,2,0,20196743,더 캡틴,2019-04-25,853780,2.7,-690020,-44.7,23013080,124,-91,-42.3,3076,11,14,2019-05-07,Y,F
1466,6,27,-1,0,20183821,무곡,2018-04-19,559350,1.8,-762750,-57.7,34366400,99,-135,-57.7,6630,1,1,2019-05-07,Y,F
1467,7,28,1,0,20180802,러브리스,2019-04-18,682000,2.2,-806500,-54.2,75582766,94,-92,-49.5,9346,13,13,2019-05-07,Y,F
1468,8,29,5,0,20174205,하트스톤,2019-04-25,585000,1.9,-96500,-14.2,42821750,84,-8,-8.7,5038,14,15,2019-05-07,Y,F
1469,9,30,0,1,20176070,플로리다 프로젝트,2018-03-07,782000,2.5,782000,100.0,797201100,80,80,100.0,95120,1,1,2019-05-07,Y,F
1470,10,31,6,0,20183773,장난스런 키스,2019-03-27,572800,1.8,-3550,-0.6,3491242750,73,2,2.8,426839,9,15,2019-05-07,Y,F
1471,2,32,0,1,20197092,로망,2019-04-03,138000,14.4,138000,100.0,573229750,27,27,100.0,76634,2,2,2019-05-07,Y,K
1472,3,33,0,0,20189803,막다른 골목의 추억,2019-04-04,76500,8.0,-79500,-51.0,27336240,13,-10,-43.5,3362,4,4,2019-05-07,Y,K
1473,4,34,-3,0,20183345,한강에게,2019-04-04,40000,4.2,-217000,-84.4,18644960,5,-30,-85.7,2631,3,3,2019-05-07,Y,K
1474,5,35,-3,0,20188117,강변호텔,2019-03-27,27000,2.8,-147000,-84.5,53131536,3,-21,-87.5,6772,2,3,2019-05-07,Y,K
1475,6,36,-1,0,20186652,오늘도 평화로운,2019-04-04,24000,2.5,-11000,-31.4,17914560,3,-2,-40.0,2168,2,2,2019-05-07,Y,K
1476,7,37,-1,0,20182325,타인은 지옥이다,2019-04-11,6000,0.6,-4000,-40.0,482000,3,-2,-40.0,128,2,3,2019-05-07,Y,K
1477,8,38,1,0,20183364,내가 사는 세상,2019-03-07,14000,1.5,0,0.0,10397550,2,0,0.0,1529,1,2,2019-05-07,Y,K
1478,9,39,1,0,20196653,유정 - 스며들다,2019-04-24,6000,0.6,0,0.0,106000,2,0,0.0,37,2,2,2019-05-07,Y,K
1479,10,40,0,1,20185350,칠곡 가시나들,2019-02-27,6000,0.6,6000,100.0,339321900,2,2,100.0,41731,1,1,2019-05-07,Y,K
1480,1,1,0,0,20184889,어벤져스: 엔드게임,2019-04-24,1085248000,93.3,-364865710,-25.2,103288969560,120164,-44186,-26.9,11876381,2167,8662,2019-05-08,N,F
1481,1,2,0,0,20185784,나의 특별한 형제,2019-05-01,460394900,82.4,-121234760,-20.8,7973565260,58578,-20762,-26.2,976615,856,3583,2019-05-08,N,K
1482,2,3,1,0,20185384,호텔 뭄바이,2019-05-08,43591500,3.7,35583500,444.3,67409500,5723,4722,471.7,9359,207,787,2019-05-08,N,F
1483,2,4,0,0,20188941,악인전,2019-05-15,29937600,5.4,-58211400,-66.0,120334600,3800,-6143,-61.8,14024,20,20,2019-05-08,N,K
1484,3,5,0,0,20198183,뽀로로 극장판 보물섬 대모험,2019-04-25,24867080,4.5,-17735080,-41.6,5137814350,3466,-2555,-42.4,669110,359,516,2019-05-08,N,K
1485,1,6,0,1,20199623,고양이 여행 리포트,2019-05-09,9792000,23.0,9792000,100.0,25226000,1088,1088,100.0,3181,6,6,2019-05-08,Y,F
1486,4,7,0,0,20187981,배심원들,2019-05-15,9747000,1.7,-8368000,-46.2,58609000,1083,-932,-46.3,6571,6,6,2019-05-08,N,K
1487,2,8,0,0,20199189,미스 스티븐스,2019-05-02,7170550,16.8,-18150,-0.3,106233260,942,2,0.2,13095,52,104,2019-05-08,Y,F
1488,5,9,0,0,20199448,어린 의뢰인,2019-05-22,7767000,1.4,-6633000,-46.1,71500000,924,-676,-42.3,8024,5,5,2019-05-08,N,K
1489,3,10,0,0,20060347,판의 미로 - 오필리아와 세 개의 열쇠,2006-11-30,7210300,16.9,728300,11.2,2909040848,898,46,5.4,486223,37,90,2019-05-08,Y,F
1490,3,11,16,0,20181141,언씬: 할로우맨,2019-04-23,3910000,0.3,3486250,822.7,35204050,756,681,908.0,6716,3,3,2019-05-08,N,F
1491,4,12,-3,0,20169323,안도 타다오,2019-04-25,5731380,13.4,-4387220,-43.4,180410380,742,-650,-46.7,21929,44,71,2019-05-08,Y,F
1492,6,13,2,0,20198982,크게 될 놈,2019-04-18,4801800,0.9,1162000,31.9,749377320,721,166,29.9,96667,28,41,2019-05-08,N,K
1493,4,14,-2,0,20197147,어글리 돌,2019-05-01,4386500,0.4,-4694970,-51.7,360421990,628,-734,-53.9,49116,118,127,2019-05-08,N,F
1494,7,15,-1,0,20183096,생일,2019-04-03,4496980,0.8,-4176560,-48.2,9860327690,578,-748,-56.4,1193807,104,144,2019-05-08,N,K
